CellV [A^3],Df,NASA [m^2/cm^3],total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-S-0-all,D_mc_CRY-S-2-all,sum-mc_CRY-Z-1-all,sum-D_mc_CRY-T-3-all,lc-chi-3-all,lc-Z-2-all,lc-alpha-0-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-T-1-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-alpha-2-all,func-chi-0-all,func-Z-1-all,func-T-3-all,D_func-chi-3-all,D_func-T-1-all,D_func-T-3-all,f-lig-T-1,sum-D_lc-Z-2-all,sum-D_lc-Z-3-all,sum-D_lc-T-3-all,sum-func-Z-0-all,sum-D_func-chi-2-all,sum-D_func-T-2-all,sum-f-lig-Z-3,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_methane_widomHOA,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,temperature,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category,time
1812.71,4.72277,0.0,0.497815,1.44,27.828,34.872,3969.0,2.8224,4.55,6804.0,88.0,18.49842857,106.2857143,42.31857143,0.508571429,1.625714286,-1.142857143,-2.857142857,-0.022857143,-5.142857143,11.8336,48.0,6.0,1.78,-2.0,-4.0,1194.0,1.714285714,4.857142857,-2.857142857,64.0,0.89,-2.0,10660.0,-0.568,1.865,0.0051582,-40.61496145,2.86e-05,-16.45359079,5.31989707,5.895004041,85.0,962.0,6228.0,0.0,944.0,-0.110283159,-0.010970215,0.182239898,2.0,24.0
2226.95,3.0099,247.133,0.102762,1.21,18.92,22.572,3249.0,2.8561,3.68,9120.0,72.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,10.5376,79.0,16.33333333,2.391666667,-0.833333333,-1.666666667,492.0,8.0,16.0,-16.0,226.0,4.953333333,-5.333333333,16704.0,-0.464,1.538,0.0309143,-47.61653104,7.04e-06,-18.54249953,3.661652706,1.374531636,95.0,962.0,0.0,0.0,0.0,0.389716841,0.061818741,-0.217196949,1.0,72.0
3871.63,2.40322,152.759,0.0751611,3.5344,24.3648,58.2424,729.0,1.5876,2.94,3240.0,80.0,22.456,102.6666667,45.87,0.95,2.453333333,-2.0,-1.333333333,-0.04,-3.333333333,6.161066667,56.0,12.0,0.98,-1.333333333,-2.0,374.6666667,60.0,74.0,-8.0,196.0,10.64,0.0,12352.0,-0.505,1.118,0.0203438,-49.05396012,4.58e-05,-25.11624283,2.634330596,2.065767235,95.0,962.0,6342.0,31374.0,0.0,0.389716841,0.061818741,-0.217196949,1.0,72.0
1740.04,3.59297,32.0756,0.0288469,2.8561,23.2544,29.86793333,2304.0,2.1904,2.366666667,9216.0,52.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,28.0,6.04,-3.0,-2.0,416.0,8.0,16.0,-16.0,256.0,20.6,-4.0,12528.0,-0.588,1.222,0.00566922,-48.04672085,2.76e-06,-19.27345713,2.036057821,0.708542259,160.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,60.0
797.599,3.46778,764.824,0.230251,3.61,26.144,45.524,841.0,1.9044,2.44,2784.0,52.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,240.0,4.0,8.0,-8.0,128.0,1.78,-4.0,5136.0,-0.415,0.914,0.000357346,-31.22989442,1.77e-05,-18.66587645,2.554919998,2.925420328,150.0,962.0,0.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,24.0
5956.31,3.91911,0.0,0.396758,1.7161,21.02986667,37.39613333,144.0,1.9321,2.48,5376.0,264.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,32.0,8.52,-2.0,0.0,348.0,24.0,48.0,-48.0,768.0,42.72,-48.0,29664.0,-0.641,1.476,0.00473974,-40.85525166,3.87e-05,-19.26369019,6.578768882,5.631491439,120.0,31374.0,962.0,0.0,14798.0,-0.110283159,-0.006328263,0.131958321,0.0,48.0
11960.3,4.40592,0.109722,0.754998,3.61,26.144,45.524,841.0,1.9044,2.44,5568.0,72.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,20.0,3.91,-3.0,-2.0,734.0,6.0,12.0,-12.0,192.0,16.5,3.0,18252.0,-0.759,1.157,9.45e-05,-22.26717163,2.53e-05,-16.92870824,1.205486132,6.27576168,80.0,962.0,6228.0,0.0,313.0,-0.110283159,0.083073132,-0.129610464,2.0,72.0
8376.78,5.73604,3.36644,0.0781557,2.7225,30.184,59.169,900.0,1.7161,4.706666667,30480.0,1104.0,21.68242963,107.3333333,46.85777778,0.880740741,1.541851852,-1.851851852,-0.185185185,-0.037037037,-4.044444444,9.2416,94.11111111,20.88888889,2.457777778,-0.555555556,-2.0,203.5555556,312.0,286.6666667,-6.666666667,1764.0,45.08,-92.0,49120.0,-0.428,1.215,1.87e-05,-23.84645118,4.44e-06,-17.27670065,0.273058589,1.095546642,90.0,962.0,0.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,72.0
1887.09,3.55603,292.988,0.060807,3.61,20.7936,50.1068,841.0,1.9044,0.976,50808.0,124.0,21.128,98.0,54.76,0.98,2.17,-2.0,1.0,-0.04,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,28.0,26.0,2.0,0.0,0.0,0.0,8368.0,-0.728,0.773,3.7e-05,-27.37665593,2.91e-06,-17.83727469,0.397744481,0.624711942,175.0,6342.0,0.0,0.0,0.0,-0.110283159,-0.526394616,-0.277430255,1.0,72.0
7385.01,8.40599,0.0,0.871907,3.5344,30.18026667,53.66773333,729.0,1.5876,1.96,9072.0,198.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,12.0,24.0,-24.0,0.0,0.0,0.0,28584.0,-0.512,1.197,0.000113468,-25.35881501,8.48e-06,-11.21679289,0.901750621,4.244043534,120.0,31374.0,0.0,0.0,0.0,0.389716841,-0.023335545,-0.009932266,1.0,168.0
8601.87,4.59437,0.0,0.36983,2.3722,25.7528,48.194,2477.0,2.205,6.4,17340.0,320.0,28.3648,122.5,41.425,0.935,2.045,-2.0,-3.0,-0.04,-7.4,11.8336,48.0,6.0,1.78,-2.0,-4.0,306.0,44.0,52.0,-24.0,512.0,7.12,-16.0,19088.0,-1.033,1.87,0.00041377,-33.81586867,1.28e-05,-16.84487445,3.151685591,2.649726662,80.0,962.0,31374.0,0.0,0.0,0.223050174,0.002766831,0.307107154,1.0,72.0
7152.97,5.48487,0.0,0.761299,3.61,26.144,45.524,841.0,1.9044,2.44,11136.0,144.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,9.2416,123.6666667,68.0,1.866666667,0.666666667,1.333333333,888.0,12.0,24.0,-24.0,294.0,14.56,12.0,39108.0,-0.406,0.905,6.81e-05,-22.54648152,2.17e-05,-17.52896959,0.788599755,5.00950829,80.0,962.0,6228.0,887.0,313.0,-0.110283159,0.083073132,-0.129610464,2.0,108.0
4429.12,6.7038,0.0,0.294672,2.7225,22.044,38.874,900.0,1.7161,2.7,3720.0,36.0,18.496,101.5,41.425,0.935,1.728333333,-1.0,-4.666666667,-0.04,-4.95,4.6208,21.0,7.333333333,0.98,-1.0,-5.333333333,885.0,6.0,15.33333333,-18.66666667,98.0,1.96,-8.0,18840.0,-0.583,1.23,0.000369229,-32.58457715,5.2e-05,-24.1786436,2.255855998,4.521232095,100.0,962.0,6228.0,702.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,24.0
2423.3,4.01094,0.0,0.137922,2.7225,18.876,44.49225,900.0,1.7161,2.7,3180.0,60.0,16.3024,109.2,38.758,0.926,1.6,-2.0,-2.4,-0.04,-2.84,10.7968,79.2,18.9,2.916,-1.2,0.6,522.0,32.0,26.0,-12.0,290.0,8.865,1.5,16332.0,-0.546,1.211,0.00208697,-41.86291475,2.94e-05,-20.79068218,1.855768274,1.990105019,120.0,679.0,962.0,6228.0,8471.0,0.389716841,-0.150620593,0.086608361,0.0,24.0
10200.4,7.01422,0.0,0.904607,2.8561,28.392,40.6107,2304.0,2.1904,3.55,7488.0,104.0,18.44,108.5,34.7575,0.9125,1.8775,-2.0,-2.75,-0.04,-5.0,8.2272,48.5,34.0,2.22,0.25,-1.75,866.0,40.0,50.0,-22.0,354.0,13.22,10.0,16632.0,-0.411,1.234,4.99e-05,-18.04793622,1.87e-05,-13.962262,0.75435325,6.518868464,140.0,962.0,0.0,0.0,8471.0,-0.110283159,0.083073132,-0.129610464,0.0,48.0
2528.43,3.31679,60.8734,0.0571671,2.8561,34.8816,28.8652,2304.0,2.1904,2.84,9216.0,88.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,540.0,8.0,16.0,-16.0,256.0,3.56,-8.0,17792.0,-0.369,1.243,0.000104299,-28.95245006,9.97e-06,-20.53836211,1.25584417,2.394203218,130.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,144.0
3780.4,2.89438,1275.6,0.281788,3.7249,14.5136,38.77155556,2209.0,1.6384,2.333333333,14664.0,-32.0,9.69,96.25,50.315,0.204166667,0.6125,-0.416666667,-1.25,-0.008333333,-3.25,0.0,0.0,0.0,0.0,0.0,0.0,170.3333333,10.0,15.0,-15.0,0.0,0.0,0.0,10160.0,-0.256,0.496,3.03e-05,-26.47300882,2.76e-06,-11.64685783,0.382219937,1.310918783,170.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
9240.09,3.63122,1215.43,0.344971,2.30104,32.85216,34.46672,1600.6,2.37948,5.96,41992.0,736.0,18.76274286,84.57142857,28.09,1.344285714,1.917142857,-0.142857143,-5.285714286,0.177142857,-4.014285714,1.320228571,27.0,4.285714286,0.005714286,0.714285714,1.857142857,486.2857143,184.0,172.0,-148.0,196.0,37.32,200.0,43392.0,-0.926,2.002,0.000931471,-35.13442883,5.42e-05,-21.09156129,3.969652223,5.210033641,100.0,6228.0,0.0,0.0,0.0,0.389716841,-0.020010434,-0.059007085,1.0,120.0
2845.42,2.98977,185.105,0.0710817,2.8561,31.00586667,53.98986667,2304.0,2.1904,3.786666667,12288.0,192.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,8.0,16.0,-16.0,0.0,0.0,0.0,10272.0,-0.61,1.252,0.000187727,-30.72613025,1.7e-05,-22.32313591,1.145824281,1.915430587,180.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,168.0
3121.93,3.87619,0.369524,0.223027,4.4621,41.40362667,120.2994133,1568.0,1.81634,0.842666667,27272.0,818.0,6.46,168.0,50.315,1.025,0.408333333,-2.833333333,-1.666666667,-0.088333333,4.833333333,8.500683333,253.3333333,14.58333333,2.508333333,8.5,2.5,324.6666667,60.0,5.0,-10.0,470.0,13.3,10.0,6360.0,-0.543,1.29,0.00013002,-32.21371758,3.49e-06,-13.38163555,1.172467383,1.502148288,160.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
10506.9,12.00951,0.0,1.18507,2.7225,24.596,75.75975,900.0,1.7161,1.71,12480.0,344.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,10.19415333,225.3333333,25.63333333,2.622333333,0.533333333,-2.1,394.0,20.0,40.0,-40.0,1248.0,12.09833333,-13.66666667,39560.0,-0.918,1.231,1.72e-05,-19.58207601,3.91e-06,-8.550512927,0.246490761,2.084256752,95.0,6228.0,0.0,0.0,0.0,0.389716841,-0.024257543,-0.004702983,1.0,24.0
11922.8,5.49968,0.0,0.593283,3.61,26.144,45.524,841.0,1.9044,2.44,14848.0,192.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.0,16.0,32.0,-32.0,0.0,0.0,0.0,62344.0,-1.019,0.908,0.000103525,-22.04834221,3.13e-05,-17.23014975,1.37849084,6.077010717,80.0,962.0,6228.0,702.0,313.0,0.223050174,0.014350755,-0.082541545,2.0,96.0
7029.61,5.67197,0.0,0.49326,1.44,27.828,34.872,3969.0,2.8224,4.55,27216.0,336.0,18.4348,106.6666667,41.37,0.534,1.636,-1.2,-2.933333333,-0.024,-5.2,3.61,336.0,128.0,-7.6,4.0,32.0,744.0,10.4,28.8,-17.6,1176.0,-31.2,48.0,40608.0,-0.589,2.136,0.00521111,-45.14640947,1.5e-05,-15.7422424,2.962285011,3.583692516,100.0,6228.0,0.0,0.0,313.0,-0.110283159,-0.089079437,0.295377468,2.0,48.0
3637.92,2.63845,119.58,0.0415432,2.7225,21.824,58.619,900.0,1.7161,2.52,16560.0,264.0,31.45584,137.2,38.758,0.926,1.518,-2.0,-1.4,-0.04,-8.28,11.8336,48.0,5.0,1.29,-2.0,-3.0,270.0,28.8,79.2,-16.8,768.0,10.68,-24.0,21120.0,-1.042,1.197,0.0123874,-47.25823179,6.73e-06,-21.54124553,1.051914948,0.557945622,180.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,120.0
2412.25,5.54999,0.0,0.384258,3.61,19.608,34.143,841.0,1.9044,1.83,2784.0,24.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,10.1056,100.0,26.0,3.253333333,-0.666666667,2.666666667,468.0,8.0,16.0,-16.0,216.0,9.586666667,8.0,12568.0,-0.471,0.901,0.00012112,-25.21887411,2.08e-05,-18.04329583,1.567119219,5.059530138,120.0,13387.0,13387.0,0.0,0.0,-0.110283159,-0.315808646,0.206881893,1.0,20.0
989.826,4.81928,0.0,0.169275,0.6241,19.0232,23.6605,3025.0,5.3824,5.95,6160.0,90.0,23.392,128.0,28.09,0.88,2.373333333,-2.333333333,-5.333333333,-0.123333333,-8.0,6.6564,448.0,64.0,1.64,8.0,16.0,388.0,5.333333333,10.66666667,-10.66666667,512.0,0.24,8.0,7376.0,-0.32,0.73,4.92e-05,-21.88037534,1.69e-05,-17.84648362,0.634409971,1.870173391,90.0,962.0,6228.0,702.0,0.0,-0.110283159,0.033190829,-0.124678847,1.0,48.0
590.27,2.54271,12.6644,0.035908,1.2544,30.324,26.2864,3364.0,2.6569,7.68,7308.0,97.0,33.29305278,108.3888889,36.39,0.943055556,1.936666667,-1.361111111,-1.916666667,0.05,-5.588888889,3.944533333,17.77777778,4.333333333,0.71,-0.444444444,0.0,160.0,12.25,26.75,-5.75,64.0,2.31,-2.333333333,4386.0,-0.546,2.155,0.0620924,-56.99976593,1.04e-06,-18.43087539,1.590152939,0.484534806,140.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,120.0
6223.63,3.12847,14.1466,0.00669494,3.5344,23.876,40.6456,729.0,1.5876,1.96,12744.0,208.0,16.50933333,119.0,36.98,1.083333333,1.63,-1.333333333,-2.666666667,-0.046666667,-6.933333333,10.9696,76.3,23.53333333,2.976,-1.433333333,-3.466666667,687.3333333,52.0,60.0,-32.0,708.0,26.352,-16.8,51472.0,-0.489,1.158,0.0070118,-50.13986216,7.8e-07,-15.59167518,1.323991945,0.26813066,100.0,962.0,6228.0,0.0,0.0,-0.110283159,-0.006328263,0.131958321,1.0,72.0
6652.94,2.5496,342.167,0.143074,3.7249,23.4688,73.34,2209.0,1.6384,4.08,10528.0,256.0,21.128,98.0,54.76,0.98,2.17,-2.0,1.0,-0.04,-2.0,3.61,336.0,76.0,-4.7,2.0,25.0,448.0,224.0,208.0,16.0,3136.0,-76.0,304.0,44864.0,-1.222,1.206,0.00021732,-30.10561608,7.38e-05,-24.83213423,1.563625803,2.956890156,171.0,962.0,887.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,96.0
1867.49,4.1551,0.0,0.135475,3.5344,24.86613333,42.02426667,729.0,1.5876,2.286666667,2484.0,64.0,19.336,105.0,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,10.5376,95.0,26.16666667,3.77,-2.666666667,2.333333333,504.0,32.0,34.0,-6.0,226.0,17.64,16.66666667,11596.0,-0.483,1.131,0.00302649,-45.74692202,7.49e-06,-16.83884211,2.842474364,1.588300715,130.0,962.0,0.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,48.0
1871.99,3.06561,866.272,0.192615,2.8561,20.86586667,37.9236,2304.0,2.1904,2.84,8256.0,92.0,28.15253333,130.6666667,36.98,1.083333333,2.866666667,-2.333333333,1.333333333,-0.046666667,-2.1,7.889066667,32.0,4.0,1.186666667,-1.333333333,-2.666666667,256.0,86.0,88.0,8.0,256.0,3.56,-8.0,9796.0,-0.451,1.189,0.00684173,-47.09040345,6.77e-06,-15.48378922,4.678436117,1.923251681,80.0,962.0,6228.0,0.0,0.0,0.223050174,0.014350755,-0.082541545,1.0,72.0
20611.4,8.54605,0.0,2.46785,3.61,26.144,45.524,841.0,1.9044,2.44,11136.0,144.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,16.0,32.0,-32.0,0.0,0.0,0.0,38112.0,-0.419,0.899,1.12e-05,-10.51842959,5.78e-06,-6.85424956,0.167813065,3.221987298,80.0,1049.0,6228.0,702.0,243.0,0.223050174,-0.128567842,-0.005507488,2.0,24.0
14445.9,19.3368,9.6174,0.7650004,1.8496,23.392,51.2992,441.0,2.89,3.72,15120.0,576.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,24.0,48.0,-48.0,0.0,0.0,0.0,57168.0,-1.205,2.332,0.292115,-60.11914248,6.39e-06,-13.56948062,2.57868275,2.712571971,120.0,962.0,6228.0,8028.0,944.0,0.389716841,0.06606585,-0.271501052,2.0,48.0
11552.7,7.61249,0.0,1.02504,3.6481,38.6584,101.803,784.0,1.4641,2.64,15792.0,792.0,18.34044444,108.8888889,34.01666667,0.91,1.866666667,-2.0,-2.888888889,-0.04,-5.111111111,0.0,0.0,0.0,0.0,0.0,0.0,298.0,84.0,108.0,-52.0,0.0,0.0,0.0,34872.0,-0.567,1.138,2.7e-05,-16.30970033,1.1e-05,-12.19887058,0.401023172,4.78664383,160.0,31374.0,887.0,0.0,14798.0,-0.110283159,-0.095729659,0.393527106,0.0,72.0
16691.3,6.96534,0.0,0.64748,2.7225,27.72,59.93625,900.0,1.7161,3.51,9360.0,268.0,17.624,117.8333333,36.98,1.001666667,1.77,-2.0,-2.0,-0.043333333,-3.533333333,3.080533333,40.13333333,10.0,1.05,-0.133333333,0.933333333,518.6666667,82.0,72.0,-24.0,196.0,10.864,13.6,35280.0,-0.47,1.218,3.21e-05,-18.64030052,1.11e-05,-13.41043548,0.491929648,4.490744898,80.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,96.0
1312.35,4.27938,0.0,0.253349,1.21,30.272,30.272,3249.0,2.8561,7.36,14592.0,192.0,23.6672,112.0,28.09,0.89,0.0,-2.0,0.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0,4096.0,-0.35,1.704,0.000457598,-36.75433043,2.27e-06,-11.60290233,1.41432126,0.966536846,160.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,24.0
7746.69,4.83767,0.0,0.354373,1.8605,24.03413333,53.127,1212.5,2.29645,3.5,15104.0,444.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,24.0,48.0,-48.0,0.0,0.0,0.0,17040.0,-0.471,1.243,7.12e-05,-21.00428731,2.45e-05,-16.80467879,1.018781544,4.177537709,150.0,31374.0,887.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,96.0
18267.9,6.52783,0.0,0.746557,3.61,26.144,45.524,841.0,1.9044,2.44,11136.0,144.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,16.0,32.0,-32.0,0.0,0.0,0.0,15552.0,-0.431,0.909,7.43e-05,-23.60298154,1.7e-05,-17.66269882,0.740725058,3.407808506,180.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,24.0
3680.79,2.93741,700.98,0.271077,2.961775,7.38225,0.0,1747.0,2.1892,0.795,3384.0,0.0,0.0,0.0,127.69,-0.49,0.0,0.0,0.0,0.02,0.0,9.2416,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,-0.231,0.622,2.1e-06,-15.2905038,7.18e-07,-9.988070902,0.031183297,0.377753391,100.0,8028.0,0.0,0.0,0.0,-0.110283159,-0.046039543,-0.057800328,1.0,72.0
6323.57,5.25494,0.0,0.659358,2.8561,26.1612,35.43085,2304.0,2.1904,2.485,13824.0,100.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,40.0,6.93,-3.0,-6.0,952.0,8.0,16.0,-16.0,256.0,20.6,-8.0,27072.0,-0.559,1.238,0.000390366,-30.34285738,1.36e-05,-13.55422038,2.619237498,4.838322678,110.0,31374.0,0.0,0.0,0.0,0.389716841,-0.023335545,-0.009932266,1.0,72.0
839.239,4.40372,0.0,0.554701,1.7161,18.0256,31.3876,144.0,1.9321,2.48,768.0,24.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,56.0,20.0,3.91,0.0,-2.0,212.0,4.0,8.0,-8.0,128.0,3.56,-4.0,4000.0,-0.614,1.421,0.00137453,-35.10120264,1.24e-05,-14.09122778,8.461119419,3.855701477,120.0,6228.0,0.0,0.0,8471.0,-0.110283159,-0.052885455,0.087815119,0.0,72.0
4164.61,2.62761,296.399,0.125878,3.5344,30.08,76.1024,729.0,1.5876,3.92,3996.0,192.0,19.336,105.0,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,10.5376,87.0,39.0,4.88,-1.0,4.0,528.0,64.0,68.0,-12.0,452.0,15.32,-8.0,26752.0,-0.418,1.133,0.00038722,-31.46743241,8.44e-05,-25.67709158,1.907603626,2.496777512,85.0,962.0,6228.0,6342.0,0.0,-0.110283159,0.033190829,-0.124678847,1.0,72.0
998.317,5.30071,0.0,0.176914,2.7225,32.802,90.354,900.0,1.7161,1.44,8160.0,300.0,18.73866667,107.3333333,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,150.0,24.0,28.0,-9.333333333,0.0,0.0,0.0,3536.0,-0.704,1.284,3.13e-05,-21.41821967,1.13e-05,-16.86458563,0.426690331,1.577700503,110.0,887.0,0.0,0.0,0.0,0.389716841,-0.238668024,-0.345410947,1.0,96.0
13085.1,5.12822,0.0,0.567012,2.2374,25.28973333,51.70866667,1669.333333,2.434966667,3.773333333,36864.0,852.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,4.4376,18.0,2.25,0.6675,-0.75,-1.5,192.0,64.0,128.0,-128.0,768.0,10.68,-24.0,45440.0,-0.569,1.521,7.39e-05,-26.60912535,1.09e-05,-14.79423258,0.730257053,3.7061429,150.0,31374.0,887.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,96.0
9201.52,5.7276,0.0,0.449888,2.7225,27.72,73.9365,900.0,1.7161,3.78,18720.0,752.0,28.15253333,130.6666667,36.98,1.083333333,2.866666667,-2.333333333,1.333333333,-0.046666667,-2.1,6.657066667,68.0,6.666666667,1.86,-1.333333333,-4.0,240.0,344.0,352.0,32.0,4624.0,19.52,-64.0,50256.0,-0.464,1.215,4.34e-05,-19.99442627,9.53e-06,-13.49128639,0.651607774,3.490106127,120.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,48.0
3245.5,4.97084,0.0,0.347136,2.8561,20.8884,67.16905,2304.0,2.1904,5.325,10944.0,200.0,21.55075556,131.4444444,50.315,0.965,1.093888889,-2.0,-1.611111111,-0.04,-2.866666667,10.1056,62.66666667,14.66666667,1.643333333,0.0,-0.666666667,166.0,90.66666667,44.66666667,-19.33333333,648.0,10.84,-8.0,12544.0,-0.46,1.175,0.00218121,-40.39591915,1.11e-05,-16.47223729,3.890342668,3.233141885,120.0,6228.0,0.0,0.0,0.0,0.389716841,-0.024257543,-0.004702983,1.0,72.0
2279.17,3.35688,677.817,0.252128,2.7225,22.044,46.7115,900.0,1.7161,2.7,3720.0,68.0,23.19733333,121.3333333,36.98,0.92,2.47,-2.0,-2.0,-0.04,-5.633333333,10.9696,74.0,14.0,3.03,-1.666666667,1.0,337.3333333,24.0,66.0,-12.0,354.0,11.54,2.0,11976.0,-0.969,1.221,0.00023968,-27.07039254,5.59e-05,-20.96526397,1.893865802,3.477712568,150.0,962.0,702.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
4684.45,3.49627,207.711,0.118291,3.61,27.132,68.799,841.0,1.9044,4.575,7656.0,292.0,21.684,100.8,49.426,0.962,2.41,-2.0,0.4,-0.04,-2.8,6.06336,43.2,5.0,1.542,-1.2,0.0,224.0,232.0,272.0,8.0,648.0,24.84,-12.0,22656.0,-0.781,0.901,0.000336396,-33.55917975,2.89e-05,-23.84668517,1.921054447,3.10948064,25.0,962.0,887.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,252.0
8118.0,6.67773,0.0,0.286111,1.21,26.488,35.75,4225.0,2.8224,5.46,14560.0,196.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,28.0,6.04,-3.0,-2.0,942.0,8.0,16.0,-16.0,256.0,20.6,-4.0,25776.0,-0.944,1.967,0.000243358,-32.73147814,1.23e-05,-16.18143895,1.676923076,3.388760093,140.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,72.0
1814.24,3.15918,16.9341,0.0174628,2.8561,56.784,95.5188,2304.0,2.1904,11.36,14976.0,480.0,45.98933333,175.0,36.98,1.246666667,2.566666667,-3.333333333,-7.333333333,-0.053333333,-11.8,11.8336,96.0,64.0,5.74,-2.0,-18.0,1148.0,13.33333333,22.66666667,-29.33333333,256.0,7.12,-16.0,19680.0,-0.35,1.272,0.0265605,-49.46616222,0.000345004,-35.11163629,0.764532391,0.977265073,180.0,962.0,702.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,120.0
7482.92,7.15317,0.0,0.470407,2.993133333,25.91466667,58.0134,843.0,1.673266667,1.733333333,12000.0,264.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,216.0,16.0,32.0,-32.0,512.0,7.12,-16.0,15552.0,-0.652,1.232,0.000133119,-29.05311796,9.19e-06,-13.30667631,1.220130156,3.626327077,100.0,31374.0,0.0,0.0,28118.0,0.389716841,-0.027582654,0.044371836,2.0,120.0
